"Plot Title: 20781943"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20781943, SEN S/N: 20781943)","Full Range, μS/cm (LGR S/N: 20781943, SEN S/N: 20781943)","Temp, °C (LGR S/N: 20781943, SEN S/N: 20781943)"
8031,20-04-06 05:55:00 AM,11.0,8.3,16.65
8032,20-04-06 06:00:00 AM,10.9,8.0,16.63
8033,20-04-06 06:05:00 AM,11.0,8.7,16.62
8034,20-04-06 06:10:00 AM,10.9,8.3,16.61
8035,20-04-06 06:15:00 AM,10.9,8.0,16.60
8036,20-04-06 06:20:00 AM,10.9,8.3,16.57
8037,20-04-06 06:25:00 AM,10.9,8.3,16.56
8038,20-04-06 06:30:00 AM,11.0,8.0,16.54
8039,20-04-06 06:35:00 AM,10.8,8.0,16.52
8040,20-04-06 06:40:00 AM,10.8,8.0,16.49
8041,20-04-06 06:45:00 AM,10.8,8.0,16.46
8042,20-04-06 06:50:00 AM,10.8,8.0,16.46
8043,20-04-06 06:55:00 AM,11.0,8.3,16.44
8044,20-04-06 07:00:00 AM,10.7,8.3,16.40
8045,20-04-06 07:05:00 AM,10.8,8.0,16.42
8046,20-04-06 07:10:00 AM,10.9,8.3,16.40
8047,20-04-06 07:15:00 AM,11.0,8.7,16.38
8048,20-04-06 07:20:00 AM,11.0,8.3,16.37
8049,20-04-06 07:25:00 AM,10.9,8.0,16.37
8050,20-04-06 07:30:00 AM,10.8,8.0,16.35
8051,20-04-06 07:35:00 AM,10.9,8.7,16.33
8052,20-04-06 07:40:00 AM,11.0,8.7,16.32
8053,20-04-06 07:45:00 AM,10.9,8.0,16.31
8054,20-04-06 07:50:00 AM,11.0,8.7,16.30
8055,20-04-06 07:55:00 AM,11.0,8.7,16.30
8056,20-04-06 08:00:00 AM,11.0,8.3,16.27
8057,20-04-06 08:05:00 AM,10.8,8.0,16.27
8058,20-04-06 08:10:00 AM,10.8,8.0,16.26
8059,20-04-06 08:15:00 AM,10.8,8.3,16.25
8060,20-04-06 08:20:00 AM,10.8,8.0,16.24
8061,20-04-06 08:25:00 AM,10.8,8.0,16.23
8062,20-04-06 08:30:00 AM,10.8,8.3,16.21
8063,20-04-06 08:35:00 AM,11.0,8.3,16.21
8064,20-04-06 08:40:00 AM,10.9,8.4,16.20
8065,20-04-06 08:45:00 AM,10.9,8.0,16.20
8066,20-04-06 08:50:00 AM,10.9,8.4,16.19
8067,20-04-06 08:55:00 AM,10.8,8.4,16.18
8068,20-04-06 09:00:00 AM,10.9,8.4,16.17
8069,20-04-06 09:05:00 AM,10.8,8.0,16.14
8070,20-04-06 09:10:00 AM,11.1,8.4,16.14
8071,20-04-06 09:15:00 AM,11.1,8.7,16.14
8072,20-04-06 09:20:00 AM,11.1,8.7,16.13
8073,20-04-06 09:25:00 AM,11.0,8.7,16.14
8074,20-04-06 09:30:00 AM,11.0,8.4,16.13
8075,20-04-06 09:35:00 AM,11.0,8.4,16.13
8076,20-04-06 09:40:00 AM,11.0,8.4,16.13
8077,20-04-06 09:45:00 AM,10.9,8.7,16.14
8078,20-04-06 09:50:00 AM,11.0,8.4,16.14
8079,20-04-06 09:55:00 AM,10.9,8.0,16.13
8080,20-04-06 10:00:00 AM,10.9,8.7,16.17
8081,20-04-06 10:05:00 AM,10.7,8.0,16.21
8082,20-04-06 10:10:00 AM,10.6,8.0,16.24
8083,20-04-06 10:15:00 AM,10.6,8.0,16.30
8084,20-04-06 10:20:00 AM,10.6,8.0,16.25
8085,20-04-06 10:25:00 AM,11.0,8.3,16.26
8086,20-04-06 10:30:00 AM,10.7,8.0,16.25
8087,20-04-06 10:35:00 AM,10.8,8.0,16.25
8088,20-04-06 10:40:00 AM,10.8,8.0,16.26
8089,20-04-06 10:45:00 AM,10.8,8.0,16.25
8090,20-04-06 10:50:00 AM,10.8,8.7,16.27
8091,20-04-06 10:55:00 AM,10.8,8.7,16.27
8092,20-04-06 11:00:00 AM,10.7,8.3,16.29
8093,20-04-06 11:05:00 AM,10.7,8.0,16.29
8094,20-04-06 11:10:00 AM,10.8,8.0,16.29
8095,20-04-06 11:15:00 AM,10.8,8.0,16.30
8096,20-04-06 11:20:00 AM,10.8,8.0,16.30
8097,20-04-06 11:25:00 AM,10.8,8.0,16.31
8098,20-04-06 11:30:00 AM,10.8,8.0,16.31
8099,20-04-06 11:35:00 AM,10.8,8.0,16.32
8100,20-04-06 11:40:00 AM,10.7,8.0,16.33
8101,20-04-06 11:45:00 AM,10.6,8.0,16.35
8102,20-04-06 11:50:00 AM,10.7,8.0,16.36
8103,20-04-06 11:55:00 AM,10.9,8.3,16.39
8104,20-04-06 12:00:00 PM,11.0,8.7,16.42
8105,20-04-06 12:05:00 PM,11.0,8.0,16.46
8106,20-04-06 12:10:00 PM,10.7,8.0,16.49
8107,20-04-06 12:15:00 PM,10.8,8.0,16.51
8108,20-04-06 12:20:00 PM,10.8,8.0,16.55
8109,20-04-06 12:25:00 PM,10.9,8.0,16.57
8110,20-04-06 12:30:00 PM,10.9,8.3,16.58
8111,20-04-06 12:35:00 PM,10.9,8.7,16.61
8112,20-04-06 12:40:00 PM,10.9,8.3,16.64
8113,20-04-06 12:45:00 PM,11.0,8.3,16.67
8114,20-04-06 12:50:00 PM,10.8,8.0,16.70
8115,20-04-06 12:55:00 PM,10.8,8.0,16.80
8116,20-04-06 01:00:00 PM,10.9,8.3,16.79
8117,20-04-06 01:05:00 PM,10.9,8.0,16.82
8118,20-04-06 01:10:00 PM,10.8,8.0,16.86
8119,20-04-06 01:15:00 PM,10.9,8.3,16.90
8120,20-04-06 01:20:00 PM,11.0,8.3,16.94
8121,20-04-06 01:25:00 PM,10.9,8.3,16.95
8122,20-04-06 01:30:00 PM,10.8,8.3,16.98
8123,20-04-06 01:35:00 PM,10.8,8.0,16.99
8124,20-04-06 01:40:00 PM,10.8,8.0,17.04
8125,20-04-06 01:45:00 PM,10.8,8.0,17.05
8126,20-04-06 01:50:00 PM,11.0,8.7,17.07
8127,20-04-06 01:55:00 PM,11.0,8.3,17.15
8128,20-04-06 02:00:00 PM,11.0,8.3,17.19
8129,20-04-06 02:05:00 PM,11.1,8.7,17.18
8130,20-04-06 02:10:00 PM,11.0,8.0,17.21
8131,20-04-06 02:15:00 PM,11.0,8.7,17.20
8132,20-04-06 02:20:00 PM,11.0,8.3,17.25
8133,20-04-06 02:25:00 PM,11.0,8.3,17.27
8134,20-04-06 02:30:00 PM,11.0,8.7,17.27
8135,20-04-06 02:35:00 PM,11.1,8.3,17.29
8136,20-04-06 02:40:00 PM,11.1,8.7,17.31
8137,20-04-06 02:45:00 PM,11.1,8.7,17.31
8138,20-04-06 02:50:00 PM,11.2,8.7,17.32
8139,20-04-06 02:55:00 PM,11.2,8.7,17.31
8140,20-04-06 03:00:00 PM,11.2,8.7,17.30
8141,20-04-06 03:05:00 PM,11.2,8.7,17.32
8142,20-04-06 03:10:00 PM,11.0,8.3,17.34
8143,20-04-06 03:15:00 PM,11.1,8.7,17.39
8144,20-04-06 03:20:00 PM,11.1,8.3,17.37
8145,20-04-06 03:25:00 PM,11.2,8.7,17.33
8146,20-04-06 03:30:00 PM,11.2,8.7,17.33
8147,20-04-06 03:35:00 PM,11.2,8.7,17.36
8148,20-04-06 03:40:00 PM,11.5,8.7,17.39
8149,20-04-06 03:45:00 PM,11.4,8.7,17.42
8150,20-04-06 03:50:00 PM,11.4,8.7,17.43
8151,20-04-06 03:55:00 PM,11.3,8.7,17.42
8152,20-04-06 04:00:00 PM,11.3,8.7,17.43
8153,20-04-06 04:05:00 PM,10.9,8.7,17.51
8154,20-04-06 04:10:00 PM,10.9,8.3,17.51
8155,20-04-06 04:15:00 PM,11.0,8.7,17.51
8156,20-04-06 04:20:00 PM,11.0,8.7,17.50
8157,20-04-06 04:25:00 PM,11.0,8.3,17.51
8158,20-04-06 04:30:00 PM,11.0,8.3,17.50
8159,20-04-06 04:35:00 PM,11.0,8.7,17.52
8160,20-04-06 04:40:00 PM,10.9,8.7,17.55
8161,20-04-06 04:45:00 PM,10.9,8.7,17.56
8162,20-04-06 04:50:00 PM,11.0,8.7,17.57
8163,20-04-06 04:55:00 PM,11.2,8.3,17.59
8164,20-04-06 05:00:00 PM,11.2,8.3,17.61
8165,20-04-06 05:05:00 PM,11.3,8.7,17.63
8166,20-04-06 05:10:00 PM,11.3,8.7,17.64
8167,20-04-06 05:15:00 PM,11.3,8.7,17.67
8168,20-04-06 05:20:00 PM,11.2,8.7,17.69
8169,20-04-06 05:25:00 PM,11.2,8.7,17.70
8170,20-04-06 05:30:00 PM,11.5,8.7,17.71
8171,20-04-06 05:35:00 PM,11.5,8.7,17.70
8172,20-04-06 05:40:00 PM,11.4,8.7,17.70
8173,20-04-06 05:45:00 PM,11.4,8.7,17.73
8174,20-04-06 05:50:00 PM,11.4,8.7,17.71
8175,20-04-06 05:55:00 PM,11.3,8.7,17.70
8176,20-04-06 06:00:00 PM,11.2,8.7,17.69
8177,20-04-06 06:05:00 PM,11.2,8.7,17.71
8178,20-04-06 06:10:00 PM,11.3,8.7,17.75
8179,20-04-06 06:15:00 PM,11.5,8.7,17.79
8180,20-04-06 06:20:00 PM,11.3,8.7,17.80
8181,20-04-06 06:25:00 PM,11.4,8.7,17.81
8182,20-04-06 06:30:00 PM,11.3,8.3,17.80
8183,20-04-06 06:35:00 PM,10.9,8.7,17.79
8184,20-04-06 06:40:00 PM,11.0,8.7,17.77
8185,20-04-06 06:45:00 PM,11.1,8.7,17.75
8186,20-04-06 06:50:00 PM,11.0,8.7,17.75
8187,20-04-06 06:55:00 PM,11.1,8.7,17.75
8188,20-04-06 07:00:00 PM,11.4,8.7,17.76
8189,20-04-06 07:05:00 PM,11.5,8.7,17.77
8190,20-04-06 07:10:00 PM,11.4,8.7,17.80
8191,20-04-06 07:15:00 PM,11.3,8.7,17.77
8192,20-04-06 07:20:00 PM,11.3,8.7,17.79
8193,20-04-06 07:25:00 PM,11.2,8.7,17.75
8194,20-04-06 07:30:00 PM,11.2,8.7,17.76
8195,20-04-06 07:35:00 PM,11.0,8.3,17.80
8196,20-04-06 07:40:00 PM,11.2,8.7,17.81
8197,20-04-06 07:45:00 PM,11.6,9.4,17.81
8198,20-04-06 07:50:00 PM,11.5,8.7,17.82
8199,20-04-06 07:55:00 PM,11.3,8.7,17.82
8200,20-04-06 08:00:00 PM,11.1,8.3,17.81
8201,20-04-06 08:05:00 PM,11.3,8.7,17.82
8202,20-04-06 08:10:00 PM,11.4,8.7,17.81
8203,20-04-06 08:15:00 PM,11.4,8.7,17.82
8204,20-04-06 08:20:00 PM,11.2,8.7,17.83
8205,20-04-06 08:25:00 PM,11.3,8.7,17.84
8206,20-04-06 08:30:00 PM,11.4,8.7,17.86
8207,20-04-06 08:35:00 PM,11.4,8.7,17.86
8208,20-04-06 08:40:00 PM,11.4,8.7,17.86
8209,20-04-06 08:45:00 PM,11.4,8.7,17.86
8210,20-04-06 08:50:00 PM,11.4,8.7,17.86
8211,20-04-06 08:55:00 PM,11.4,8.7,17.87
8212,20-04-06 09:00:00 PM,11.6,8.7,17.88
8213,20-04-06 09:05:00 PM,11.5,8.7,17.87
8214,20-04-06 09:10:00 PM,11.5,8.7,17.88
8215,20-04-06 09:15:00 PM,11.6,8.7,17.88
8216,20-04-06 09:20:00 PM,11.7,9.4,17.89
8217,20-04-06 09:25:00 PM,11.8,9.4,17.90
8218,20-04-06 09:30:00 PM,12.0,9.4,17.90
8219,20-04-06 09:35:00 PM,12.0,9.1,17.90
8220,20-04-06 09:40:00 PM,12.0,9.4,17.92
8221,20-04-06 09:45:00 PM,12.1,9.4,17.92
8222,20-04-06 09:50:00 PM,12.2,9.4,17.92
8223,20-04-06 09:55:00 PM,12.2,9.4,17.92
8224,20-04-06 10:00:00 PM,10.9,8.3,18.12
8225,20-04-06 10:05:00 PM,11.3,8.7,18.04
8226,20-04-06 10:10:00 PM,11.0,8.7,17.99
8227,20-04-06 10:15:00 PM,11.1,8.7,17.96
8228,20-04-06 10:20:00 PM,11.2,8.3,17.95
8229,20-04-06 10:25:00 PM,11.2,8.7,17.94
8230,20-04-06 10:30:00 PM,11.4,8.7,17.94
8231,20-04-06 10:35:00 PM,11.4,8.7,17.95
8232,20-04-06 10:40:00 PM,11.4,8.7,17.94
8233,20-04-06 10:45:00 PM,11.2,8.7,17.99
8234,20-04-06 10:50:00 PM,10.9,8.0,17.98
8235,20-04-06 10:55:00 PM,11.1,8.3,17.96
8236,20-04-06 11:00:00 PM,11.2,8.7,17.96
8237,20-04-06 11:05:00 PM,11.3,8.7,17.95
8238,20-04-06 11:10:00 PM,11.3,8.7,17.93
8239,20-04-06 11:15:00 PM,11.4,8.7,17.92
8240,20-04-06 11:20:00 PM,11.4,8.7,17.90
8241,20-04-06 11:25:00 PM,11.3,8.7,17.90
8242,20-04-06 11:30:00 PM,11.4,8.7,17.89
8243,20-04-06 11:35:00 PM,11.4,8.7,17.88
8244,20-04-06 11:40:00 PM,11.4,8.7,17.89
8245,20-04-06 11:45:00 PM,11.4,8.7,17.88
8246,20-04-06 11:50:00 PM,11.5,8.7,17.88
8247,20-04-06 11:55:00 PM,11.5,8.7,17.86
8248,20-04-07 12:00:00 AM,11.4,8.7,17.84
8249,20-04-07 12:05:00 AM,11.4,8.7,17.83
8250,20-04-07 12:10:00 AM,11.4,8.7,17.83
8251,20-04-07 12:15:00 AM,11.4,8.7,17.81
8252,20-04-07 12:20:00 AM,11.2,8.3,17.80
8253,20-04-07 12:25:00 AM,11.2,8.7,17.79
8254,20-04-07 12:30:00 AM,11.2,8.7,17.77
8255,20-04-07 12:35:00 AM,11.1,8.7,17.75
8256,20-04-07 12:40:00 AM,11.0,8.7,17.75
8257,20-04-07 12:45:00 AM,11.0,8.7,17.74
8258,20-04-07 12:50:00 AM,11.0,8.3,17.71
8259,20-04-07 12:55:00 AM,10.9,8.3,17.71
8260,20-04-07 01:00:00 AM,10.9,8.3,17.68
8261,20-04-07 01:05:00 AM,11.0,8.3,17.67
8262,20-04-07 01:10:00 AM,11.0,8.3,17.64
8263,20-04-07 01:15:00 AM,11.0,8.3,17.63
8264,20-04-07 01:20:00 AM,10.9,8.3,17.61
8265,20-04-07 01:25:00 AM,10.8,8.7,17.59
8266,20-04-07 01:30:00 AM,10.9,8.7,17.59
8267,20-04-07 01:35:00 AM,10.8,8.3,17.57
8268,20-04-07 01:40:00 AM,11.0,8.3,17.56
8269,20-04-07 01:45:00 AM,10.9,8.3,17.54
8270,20-04-07 01:50:00 AM,10.9,8.3,17.54
8271,20-04-07 01:55:00 AM,11.8,9.1,17.51
8272,20-04-07 02:00:00 AM,10.9,8.3,17.49
8273,20-04-07 02:05:00 AM,10.8,8.3,17.45
8274,20-04-07 02:10:00 AM,10.8,8.0,17.44
8275,20-04-07 02:15:00 AM,10.8,8.0,17.42
8276,20-04-07 02:20:00 AM,10.9,8.0,17.42
8277,20-04-07 02:25:00 AM,10.9,8.0,17.40
8278,20-04-07 02:30:00 AM,11.2,8.7,17.38
8279,20-04-07 02:35:00 AM,10.9,8.3,17.37
8280,20-04-07 02:40:00 AM,11.0,8.0,17.37
8281,20-04-07 02:45:00 AM,10.8,8.0,17.34
8282,20-04-07 02:50:00 AM,10.8,8.0,17.33
8283,20-04-07 02:55:00 AM,10.8,8.3,17.32
8284,20-04-07 03:00:00 AM,11.0,8.0,17.31
8285,20-04-07 03:05:00 AM,11.0,8.7,17.30
8286,20-04-07 03:10:00 AM,11.1,8.7,17.26
8287,20-04-07 03:15:00 AM,11.0,8.3,17.26
8288,20-04-07 03:20:00 AM,11.0,8.3,17.26
8289,20-04-07 03:25:00 AM,11.1,8.3,17.24
8290,20-04-07 03:30:00 AM,10.9,8.3,17.20
8291,20-04-07 03:35:00 AM,10.8,8.3,17.20
8292,20-04-07 03:40:00 AM,10.9,8.0,17.19
8293,20-04-07 03:45:00 AM,11.0,8.3,17.19
8294,20-04-07 03:50:00 AM,11.0,8.7,17.19
8295,20-04-07 03:55:00 AM,11.0,8.7,17.15
8296,20-04-07 04:00:00 AM,11.0,8.0,17.15
8297,20-04-07 04:05:00 AM,11.0,8.7,17.14
8298,20-04-07 04:10:00 AM,11.0,8.3,17.13
8299,20-04-07 04:15:00 AM,11.0,8.7,17.13
8300,20-04-07 04:20:00 AM,11.0,8.3,17.12
8301,20-04-07 04:25:00 AM,11.1,8.3,17.08
8302,20-04-07 04:30:00 AM,11.2,8.7,17.08
8303,20-04-07 04:35:00 AM,11.2,8.7,17.08
8304,20-04-07 04:40:00 AM,11.2,8.7,17.07
8305,20-04-07 04:45:00 AM,11.5,8.7,17.06
8306,20-04-07 04:50:00 AM,11.3,8.7,17.05
8307,20-04-07 04:55:00 AM,11.2,8.7,17.04
8308,20-04-07 05:00:00 AM,11.0,8.7,17.02
8309,20-04-07 05:05:00 AM,11.0,8.7,17.01
8310,20-04-07 05:10:00 AM,10.9,8.7,17.00
8311,20-04-07 05:15:00 AM,10.8,8.3,16.99
8312,20-04-07 05:20:00 AM,10.8,8.3,16.98
8313,20-04-07 05:25:00 AM,10.9,8.3,16.96
8314,20-04-07 05:30:00 AM,11.0,8.3,16.96
8315,20-04-07 05:35:00 AM,11.0,8.3,16.95
8316,20-04-07 05:40:00 AM,10.9,8.7,16.93
8317,20-04-07 05:45:00 AM,11.0,8.0,16.90
8318,20-04-07 05:50:00 AM,11.0,8.7,16.90
8319,20-04-07 05:55:00 AM,10.9,8.0,16.89
8320,20-04-07 06:00:00 AM,11.0,8.0,16.89
8321,20-04-07 06:05:00 AM,10.9,8.0,16.88
8322,20-04-07 06:10:00 AM,11.0,8.3,16.87
8323,20-04-07 06:15:00 AM,11.0,8.3,16.86
8324,20-04-07 06:20:00 AM,11.0,8.0,16.85
8325,20-04-07 06:25:00 AM,10.9,8.0,16.83
8326,20-04-07 06:30:00 AM,10.9,8.0,16.81
8327,20-04-07 06:35:00 AM,10.8,8.0,16.80
8328,20-04-07 06:40:00 AM,11.0,8.7,16.80
8329,20-04-07 06:45:00 AM,11.0,8.7,16.79
8330,20-04-07 06:50:00 AM,11.0,8.3,16.77
8331,20-04-07 06:55:00 AM,10.9,8.3,16.76
8332,20-04-07 07:00:00 AM,10.8,8.0,16.75
8333,20-04-07 07:05:00 AM,10.9,8.0,16.74
8334,20-04-07 07:10:00 AM,11.0,8.7,16.74
8335,20-04-07 07:15:00 AM,11.0,8.3,16.73
8336,20-04-07 07:20:00 AM,11.1,8.7,16.71
8337,20-04-07 07:25:00 AM,11.1,8.7,16.70
8338,20-04-07 07:30:00 AM,10.9,8.0,16.70
8339,20-04-07 07:35:00 AM,11.0,8.3,16.69
8340,20-04-07 07:40:00 AM,10.9,8.0,16.68
8341,20-04-07 07:45:00 AM,10.8,8.3,16.67
8342,20-04-07 07:50:00 AM,10.8,8.0,16.65
8343,20-04-07 07:55:00 AM,10.8,8.0,16.65
8344,20-04-07 08:00:00 AM,10.9,8.0,16.64
8345,20-04-07 08:05:00 AM,10.8,8.0,16.62
8346,20-04-07 08:10:00 AM,10.8,8.3,16.62
8347,20-04-07 08:15:00 AM,10.8,8.0,16.61
8348,20-04-07 08:20:00 AM,10.8,8.3,16.61
8349,20-04-07 08:25:00 AM,10.8,8.0,16.61
8350,20-04-07 08:30:00 AM,10.9,8.3,16.61
8351,20-04-07 08:35:00 AM,11.0,8.7,16.60
8352,20-04-07 08:40:00 AM,10.8,8.0,16.61
8353,20-04-07 08:45:00 AM,10.8,8.0,16.58
8354,20-04-07 08:50:00 AM,10.8,8.0,16.57
8355,20-04-07 08:55:00 AM,10.8,8.0,16.58
8356,20-04-07 09:00:00 AM,10.8,8.0,16.57
8357,20-04-07 09:05:00 AM,10.8,8.0,16.57
8358,20-04-07 09:10:00 AM,10.9,8.0,16.57
8359,20-04-07 09:15:00 AM,10.8,8.0,16.57
8360,20-04-07 09:20:00 AM,10.7,8.0,16.56
8361,20-04-07 09:25:00 AM,10.8,8.0,16.56
8362,20-04-07 09:30:00 AM,10.8,8.3,16.56
8363,20-04-07 09:35:00 AM,10.8,8.0,16.56
8364,20-04-07 09:40:00 AM,10.9,8.3,16.56
8365,20-04-07 09:45:00 AM,10.8,8.0,16.56
8366,20-04-07 09:50:00 AM,10.8,8.3,16.56
8367,20-04-07 09:55:00 AM,10.8,8.3,16.57
8368,20-04-07 10:00:00 AM,10.8,8.0,16.61
8369,20-04-07 10:05:00 AM,10.8,8.3,16.62
8370,20-04-07 10:10:00 AM,10.8,8.0,16.65
8371,20-04-07 10:15:00 AM,10.7,8.0,16.70
8372,20-04-07 10:20:00 AM,10.6,8.0,16.70
8373,20-04-07 10:25:00 AM,10.5,8.0,16.73
8374,20-04-07 10:30:00 AM,10.6,8.0,16.73
8375,20-04-07 10:35:00 AM,10.6,8.0,16.73
8376,20-04-07 10:40:00 AM,10.6,8.0,16.75
8377,20-04-07 10:45:00 AM,10.6,8.0,16.76
8378,20-04-07 10:50:00 AM,10.6,8.0,16.76
8379,20-04-07 10:55:00 AM,10.7,8.0,16.76
8380,20-04-07 11:00:00 AM,10.6,8.0,16.75
8381,20-04-07 11:05:00 AM,10.6,8.3,16.77
8382,20-04-07 11:10:00 AM,10.7,8.0,16.76
8383,20-04-07 11:15:00 AM,10.7,8.0,16.80
8384,20-04-07 11:20:00 AM,10.6,8.0,16.82
8385,20-04-07 11:25:00 AM,10.7,8.0,16.83
8386,20-04-07 11:30:00 AM,10.7,8.0,16.85
8387,20-04-07 11:35:00 AM,10.6,8.0,16.86
8388,20-04-07 11:40:00 AM,10.8,8.0,16.90
8389,20-04-07 11:45:00 AM,10.6,8.0,16.90
8390,20-04-07 11:50:00 AM,10.6,8.0,16.94
8391,20-04-07 11:55:00 AM,10.7,8.0,16.99
8392,20-04-07 12:00:00 PM,10.8,8.0,17.00
8393,20-04-07 12:05:00 PM,10.8,8.0,17.05
8394,20-04-07 12:10:00 PM,10.8,8.0,17.07
8395,20-04-07 12:15:00 PM,10.8,8.0,17.13
8396,20-04-07 12:20:00 PM,10.8,8.0,17.17
8397,20-04-07 12:25:00 PM,11.0,8.3,17.18
8398,20-04-07 12:30:00 PM,11.0,8.3,17.19
8399,20-04-07 12:35:00 PM,10.8,8.0,17.20
8400,20-04-07 12:40:00 PM,10.8,8.0,17.20
8401,20-04-07 12:45:00 PM,11.0,8.3,17.21
8402,20-04-07 12:50:00 PM,10.8,8.0,17.21
8403,20-04-07 12:55:00 PM,11.0,8.0,17.23
8404,20-04-07 01:00:00 PM,11.0,8.7,17.24
8405,20-04-07 01:05:00 PM,11.1,8.7,17.25
8406,20-04-07 01:10:00 PM,11.2,8.7,17.25
8407,20-04-07 01:15:00 PM,10.8,8.3,17.15
8408,20-04-07 01:20:00 PM,10.8,8.3,17.26
8409,20-04-07 01:25:00 PM,10.8,8.0,17.29
8410,20-04-07 01:30:00 PM,10.9,8.0,17.30
8411,20-04-07 01:35:00 PM,11.0,8.7,17.31
8412,20-04-07 01:40:00 PM,11.0,8.3,17.31
8413,20-04-07 01:45:00 PM,11.1,8.7,17.32
8414,20-04-07 01:50:00 PM,11.1,8.7,17.33
8415,20-04-07 01:55:00 PM,11.2,8.7,17.37
8416,20-04-07 02:00:00 PM,11.1,8.7,17.39
8417,20-04-07 02:05:00 PM,10.8,8.0,17.42
8418,20-04-07 02:10:00 PM,10.8,8.0,17.44
8419,20-04-07 02:15:00 PM,10.9,8.0,17.46
8420,20-04-07 02:20:00 PM,11.0,8.3,17.50
8421,20-04-07 02:25:00 PM,11.0,8.7,17.54
8422,20-04-07 02:30:00 PM,11.0,8.3,17.59
8423,20-04-07 02:35:00 PM,10.8,8.0,17.63
8424,20-04-07 02:40:00 PM,10.6,8.0,17.67
8425,20-04-07 02:45:00 PM,10.6,8.0,17.68
8426,20-04-07 02:50:00 PM,10.7,8.3,17.70
8427,20-04-07 02:55:00 PM,10.7,8.0,17.74
8428,20-04-07 03:00:00 PM,10.8,8.0,17.77
8429,20-04-07 03:05:00 PM,10.8,8.3,17.80
8430,20-04-07 03:10:00 PM,10.7,8.0,17.82
8431,20-04-07 03:15:00 PM,10.8,8.0,17.86
8432,20-04-07 03:20:00 PM,10.8,8.3,17.88
8433,20-04-07 03:25:00 PM,10.9,8.3,17.93
8434,20-04-07 03:30:00 PM,10.8,8.0,17.98
8435,20-04-07 03:35:00 PM,10.7,8.0,18.00
8436,20-04-07 03:40:00 PM,10.7,8.3,18.05
8437,20-04-07 03:45:00 PM,10.8,8.0,18.09
8438,20-04-07 03:50:00 PM,10.7,8.0,18.07
8439,20-04-07 03:55:00 PM,10.8,8.0,18.11
8440,20-04-07 04:00:00 PM,10.8,8.0,18.14
8441,20-04-07 04:05:00 PM,10.8,8.0,18.20
8442,20-04-07 04:10:00 PM,10.9,8.3,18.21
8443,20-04-07 04:15:00 PM,10.9,8.3,18.21
8444,20-04-07 04:20:00 PM,10.9,8.0,18.23
8445,20-04-07 04:25:00 PM,10.9,8.7,18.25
8446,20-04-07 04:30:00 PM,11.0,8.3,18.29
8447,20-04-07 04:35:00 PM,11.0,8.3,18.27
8448,20-04-07 04:40:00 PM,10.9,8.3,18.29
8449,20-04-07 04:45:00 PM,10.9,8.7,18.29
8450,20-04-07 04:50:00 PM,11.1,8.7,18.27
8451,20-04-07 04:55:00 PM,11.1,8.3,18.29
8452,20-04-07 05:00:00 PM,11.1,8.7,18.31
8453,20-04-07 05:05:00 PM,11.2,8.7,18.30
8454,20-04-07 05:10:00 PM,11.2,8.7,18.34
8455,20-04-07 05:15:00 PM,11.2,8.3,18.37
8456,20-04-07 05:20:00 PM,11.2,8.7,18.39
8457,20-04-07 05:25:00 PM,11.2,8.3,18.39
8458,20-04-07 05:30:00 PM,11.2,8.7,18.39
8459,20-04-07 05:35:00 PM,11.3,8.7,18.39
8460,20-04-07 05:40:00 PM,11.4,8.7,18.38
8461,20-04-07 05:45:00 PM,11.4,8.7,18.38
8462,20-04-07 05:50:00 PM,11.4,8.7,18.39
8463,20-04-07 05:55:00 PM,11.4,8.7,18.42
8464,20-04-07 06:00:00 PM,11.3,8.7,18.43
8465,20-04-07 06:05:00 PM,11.3,8.7,18.43
8466,20-04-07 06:10:00 PM,11.4,8.7,18.44
8467,20-04-07 06:15:00 PM,11.3,8.7,18.43
8468,20-04-07 06:20:00 PM,11.4,8.7,18.44
8469,20-04-07 06:25:00 PM,11.4,8.7,18.44
8470,20-04-07 06:30:00 PM,11.5,8.7,18.45
8471,20-04-07 06:35:00 PM,11.5,8.7,18.44
8472,20-04-07 06:40:00 PM,11.6,8.7,18.46
8473,20-04-07 06:45:00 PM,11.5,9.1,18.48
8474,20-04-07 06:50:00 PM,11.4,8.7,18.48
8475,20-04-07 06:55:00 PM,11.6,8.7,18.46
8476,20-04-07 07:00:00 PM,11.6,8.7,18.50
8477,20-04-07 07:05:00 PM,11.5,8.7,18.49
8478,20-04-07 07:10:00 PM,11.3,8.7,18.46
8479,20-04-07 07:15:00 PM,11.0,8.7,18.49
8480,20-04-07 07:20:00 PM,11.1,8.7,18.51
8481,20-04-07 07:25:00 PM,11.1,8.3,18.51
8482,20-04-07 07:30:00 PM,11.1,8.7,18.52
8483,20-04-07 07:35:00 PM,11.3,8.3,18.52
8484,20-04-07 07:40:00 PM,11.3,8.7,18.51
8485,20-04-07 07:45:00 PM,11.4,8.7,18.52
8486,20-04-07 07:50:00 PM,11.4,8.7,18.52
8487,20-04-07 07:55:00 PM,11.5,8.7,18.51
8488,20-04-07 08:00:00 PM,11.4,8.3,18.51
8489,20-04-07 08:05:00 PM,11.5,8.7,18.54
8490,20-04-07 08:10:00 PM,11.5,8.7,18.54
8491,20-04-07 08:15:00 PM,11.6,9.0,18.55
8492,20-04-07 08:20:00 PM,11.7,9.4,18.56
